GDSC_Cell.line.name	LabCellLineID	GDSC_tissue_unified	MT.ND6	MT.CO2	MT.CYB	MT.ND2	MT.ND5	MT.CO1	MT.ND3	MT.ND4	MT.ND1	MT.ATP6	MT.CO3	MT.ND4L	MT.ATP8	MT.RNR1	MT.RNR2	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs	CPI-613 Drug Response
CTV-1	1153	HAEMATOPOIETIC_AND_LYMPHOID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	0.333333333333333	0.363636363636364	0	0	1	1	0	0	0	0	0	0	0.333333333333333	0.363636363636364	1	1	0.736612021857924
CW-2	729	LARGE_INTESTINE	11.64736848007	14.1785870504272	11.8500696041416	12.0322524019603	10.955359305243	13.334831928118	13.0217954767241	13.3265699295698	12.4585091465539	13.0040272980137	13.151666683678	13.3773461156563	14.8810183387999	635.432	3048.46	0	1	0.181818181818182	1	1	0	1	1	0	1	0.0833333333333333	1	1	0	0	0	0.111111111111111	1	1	1	1	0.77103825136612
D-247MG	1156	CENTRAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	0	0.208333333333333	0	0	1	1	0	0	0	0	0	0.0909090909090909	0	0.208333333333333	1	1	0.474863387978142
D-263MG	1157	CENTRAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0571428571428571	1	0.0454545454545455	1	0.181818181818182	0	0.980978260869565	0	0	1	0.183098591549296	0	0.212264150943396	0.0571428571428571	0	0.0285714285714286	0	0.181818181818182	0.980978260869565	0.212264150943396	1	0.589071038251366
D-283MED	730	CENTRAL_NERVOUS_SYSTEM	10.9764925238699	13.2045558613818	11.2791462440543	12.361231020361	10.4429434958487	13.2126787624195	11.8912141059058	12.3834072999785	12.3692701674495	12.8577477820375	12.97820993298	12.4806639976193	14.5633750485289	402.81	2337.07	0.0645161290322581	1	1	1	0	0.388888888888889	0.0666666666666667	0	0.0645161290322581	1	1	0.0714285714285714	0	0.333333333333333	0	0.0975609756097561	0.973684210526316	0.388888888888889	0.0666666666666667	1	1	0.182513661202186
D-336MG	1158	CENTRAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0	0	0.272727272727273	0	0	1	0.0625	1	0.222222222222222	0.0952380952380952	0	0	0	0	0.272727272727273	1	1	0.943169398907104
D-392MG	1160	CENTRAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.125	1	0	1	0	0.142857142857143	0.205479452054795	0	0.133333333333333	1	0.147058823529412	0.157894736842105	0.311475409836066	0.125	0	0.0740740740740741	0	0.142857142857143	0.205479452054795	0.311475409836066	1	0.731147540983607
D-423MG	1161	CENTRAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0454545454545455	1	0	1	0	0.294117647058824	0.169014084507042	0	0.145833333333333	1	0.310344827586207	0	0.277777777777778	0	0.0454545454545455	0.0444444444444444	0.0909090909090909	0.294117647058824	0.169014084507042	0.310344827586207	1	0.765027322404372
D-502MG	1164	CENTRAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.99236641221374	0.969387755102041	1	0	0	0.98	0.08	0	0.99236641221374	0.153846153846154	0	0.983870967741935	0	0	0.96	0.153846153846154	0	0.98	0.983870967741935	1	0.939344262295082
D-566MG	1167	CENTRAL_NERVOUS_SYSTEM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0.1	1	0	0	0.288461538461538	0	0	1	0.2	0	0.233333333333333	0.08	1	0.173913043478261	0	0	0.288461538461538	0.233333333333333	1	0.72896174863388
DAN-G	666	PANCREAS	11.1937101516174	14.6589366653879	12.4621187980792	12.2231872142828	10.6834332928354	13.8727710567342	12.5228266999258	12.7990994515563	11.4070021479242	14.0888710356431	13.9326761338652	13.1082303992901	16.7696699945586	823.067	3730.34	0.0722354340071344	1	0.169700528479154	1	0.992063492063492	1	0.215037962282635	0.126691266912669	0.0886524822695035	0.999742533470649	0.122661122661123	0.112280701754386	0.122448979591837	0	0.0555555555555556	0.514236035644425	0.0487804878048781	1	0.215037962282635	0.514236035644425	1	0.461748633879781
Daudi	731	HAEMATOPOIETIC_AND_LYMPHOID	11.7560558790754	14.0301498249257	11.8162236890596	12.0444965798564	11.2227949028681	13.667111542075	12.0626870431841	13.0454183970308	11.5511314527741	13.5662919300079	13.7246204312636	13.0833962203851	15.334308206821	654.173	3642.83	0.0980392156862745	1	0.137931034482759	1	0.982758620689655	0.142857142857143	0.225806451612903	1	0	1	0.307692307692308	0.959183673469388	1	0	0	1	0	0.982758620689655	1	1	1	0.828415300546448
DB	732	HAEMATOPOIETIC_AND_LYMPHOID	11.1195247790574	13.9152258363372	11.8793152081197	12.8323758042389	11.1761108013886	14.0098286173681	13.0911378245811	12.9195151344736	11.6407420199205	13.4288835520102	14.1583730062287	13.4120405145517	15.2377701364118	783.802	3355.75	0.0103749115774581	1	1	0.9997748761819	0.995523724261415	0	0.26906719591721	0.999309392265193	0.234530938123753	1	1	0.239960337134358	0.9995670995671	0	0	0.999011124845488	0.00603891746812794	0.995523724261415	0.999309392265193	1	1	0.608196721311475
DG-75	1169	HAEMATOPOIETIC_AND_LYMPHOID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	1	0	0.227272727272727	0	0	1	0.363636363636364	0	0	0	0	0.142857142857143	0	1	0.227272727272727	0.363636363636364	1	0.300546448087432
DJM-1	1171	SKIN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0606060606060606	1	0	1	0.983333333333333	1	0.171270718232044	0.125	0.0425531914893617	1	0.173913043478261	1	1	0.373333333333333	0	0.987730061349693	0	1	0.171270718232044	1	1	0.0765027322404372
DMS-273	733	LUNG	11.1895775009051	14.6324840764114	12.3165078191031	12.748046056289	10.7370783003138	13.9848634466338	13.2721631953731	13.11392118975	11.845568456153	13.5536292939164	14.6177544146041	13.6058267231592	15.2994226891772	638.522	3438.08	0	0.999551066217733	0.108175061932287	0.999312557286893	0.996918335901387	0.999333333333333	0.184376516254246	0.00992495763737594	0.110729613733906	0.999551066217733	0.0913604766633565	0.157637872132748	0.154784842646114	0	0	0.0551804423748545	0	0.999333333333333	0.184376516254246	0.157637872132748	1	0.534426229508197
DMS-53	527	LUNG	11.612684233284	13.5641494899857	12.1245736990162	12.6107019074275	11.3541391642103	13.9711842724047	13.2928967554092	13.1180812972797	12.2299003062213	13.5468944598876	13.8238647725686	13.6316318059176	15.2359394234286	424.297	2714.12	0.27906976744186	0.999577613516367	0.0969529085872576	0.999556344276841	0.995450409463148	0	0.170212765957447	0.357142857142857	0.25	0.999573560767591	0.275	0.182896688086999	0.27906976744186	0.416666666666667	0	0.999577613516367	0.0152671755725191	0.995450409463148	0.357142857142857	0.999577613516367	1	0.343715846994535
DMS-79	551	LUNG	11.6367605464619	13.9002064276987	11.3857006544626	12.1932173226991	11.1435107675942	13.8671821963937	12.6216627153442	13.2236397487772	11.9973559250204	13.360298426618	13.7944158663501	13.3593377735232	15.1791704525302	413.815	2818.17	0.00651387213510253	1	0.212765957446809	0.999758978067004	0.992619926199262	0	0.19225181598063	0.0104166666666667	0.158798283261803	1	0.998435054773083	0.184210526315789	0.999564649542882	0	0	1	0	0.992619926199262	0.19225181598063	1	1	NA
DOK	1173	HEAD_AND_NECK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0	0	0.254545454545455	0	0.1	1	0.291666666666667	0	0.0833333333333333	0	0	1	0.117647058823529	0	0.254545454545455	1	1	0.622950819672131
DoTc2-4510	1174	CERVIX	11.0553502297279	14.4169953964944	12.1520629696822	13.0209105101383	11.1199786096549	13.6962068690189	14.7858100323888	12.7928106252604	12.6567600230054	13.2695650328392	14.2957689344205	14.6990301478864	15.7671757816384	NA	NA	0.153846153846154	1	1	1	0	0	0.296296296296296	0.166666666666667	0	1	0.169491525423729	0.0869565217391304	0.355932203389831	1	0	0.0952380952380952	0	0	0.296296296296296	1	1	0.453005464480874
DSH1	1175	BLADDER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133333333333333	1	0	1	1	1	0	0	1	1	0	0.954545454545455	0	0.166666666666667	0	0	0	1	1	0.954545454545455	1	0.589617486338798
DU-4475	667	BREAST	12.2100624832402	14.7980667203631	13.2143039408488	13.19241611647	11.8008594650756	13.8199794609227	13.3230547603416	13.3581017074408	12.0451453274155	13.8146825939586	13.9953255140418	13.8684367558582	16.1317765943418	5602.18	10630.5	0.013317191283293	0.999768035258641	0.751240079365079	1	0.991780821917808	0.999768035258641	0.196428571428571	0.0137931034482759	0.231884057971014	0.9995739241585	0.772277227722772	0.205105633802817	0.152736182956711	0.111111111111111	0	0.0833333333333333	0.0029520295202952	0.999768035258641	0.231884057971014	0.772277227722772	0.999277456647399	0.218579234972678
EB-3	1176	HAEMATOPOIETIC_AND_LYMPHOID	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	1	0	0.227272727272727	0	0	1	0	0	1	0	0.0833333333333333	1	0	1	0.227272727272727	1	1	0.688524590163934
EC-GI-10	736	ESOPHAGUS	12.1931557072453	15.0557060971613	13.1486513474234	13.7106988301162	11.5683836884327	14.8368886582175	14.2395985292491	14.5873087283335	13.1274785200982	14.2220401578648	14.1453749516683	14.567659047344	15.2065565397387	3138.32	23321.6	0	1	0	1	1	1	1	0	0	1	0.153846153846154	1	1	1	0	0.0769230769230769	0	1	1	1	1	0.229508196721311
ECC10	734	STOMACH	12.8192410654311	14.8773320691649	12.2311911742627	13.0084461303993	12.2187145810675	14.6052480015658	13.2353411361189	14.1248482934726	12.6584123390565	14.2780864156053	14.6283885785326	14.1027958967038	15.8277644542168	1723.05	7602.14	0.0869565217391304	1	0	1	0.976190476190476	0	0.280701754385965	0.0869565217391304	0	1	1	1	1	0	0	0	0.990566037735849	0.976190476190476	0.280701754385965	1	1	0.440983606557377
ECC12	735	STOMACH	12.3705239502244	14.0518886559054	12.6501542136751	12.5725107596749	11.8129393735558	14.1915990443007	12.7952685590153	13.3519054414769	12.4174569850573	13.6579882762779	13.9617209881667	13.4112461518404	15.5840816807165	961.715	3742.63	0.0689655172413793	1	0.857142857142857	1	0.391891891891892	0	0.410714285714286	0	0.12	1	0.177777777777778	1	0.325	0.142857142857143	0	0.1	0	0.391891891891892	0.410714285714286	1	1	NA
EFM-192A	668	BREAST	13.1169611986798	15.0186348695396	13.570922997534	13.2538917931228	12.2539065621988	14.4269198998207	13.6465587101545	14.1489531648091	12.7824454247381	14.4566752635564	14.265395285377	14.1678101292714	16.1257968573981	2050.9	9058.12	0.0487804878048781	1	0.999367355546183	0.99975314737102	1	0.333333333333333	0.160583941605839	0.0107361963190184	0.999365079365079	0.999789029535865	0.125	0.16697247706422	0.131032376298106	0.142857142857143	0.00490091625825698	0.0833333333333333	0.0487804878048781	1	0.999365079365079	0.16697247706422	1	0.705464480874317
EGI-1	1177	BILIARY_TRACT	11.418854038731	14.6561455040141	12.6581668442196	13.5654591369046	11.4919532800067	14.9941324188514	14.4010795003093	14.0338531303504	13.9479108413873	14.0212402670227	14.2727026759725	14.1778088137912	14.4742763231056	NA	NA	0	0.980769230769231	0.936170212765957	1	0.181818181818182	0	0.295454545454545	0.0952380952380952	0	0.980769230769231	0.266666666666667	0.918367346938776	0.285714285714286	0.125	0	0.934426229508197	0.466666666666667	0.181818181818182	0.295454545454545	0.934426229508197	1	0.619672131147541
EHEB	737	HAEMATOPOIETIC_AND_LYMPHOID	11.7083079614744	14.2414618506676	11.9442728176116	12.3285066404867	11.0665601427452	13.8798703816748	12.558037984777	13.036774610288	12.0206327616577	13.4928546201747	13.4801590732845	13.1714583021756	15.3581360569139	2785.36	4944.51	0	1	1	1	0	0	0.228571428571429	0	1	1	0	0.105263157894737	0.4	1	0	1	0.0952380952380952	0	1	1	1	0.915846994535519
EKVX	738	LUNG	12.1631464688113	14.6642250408379	12.5771455485818	12.8132801684508	11.3868324970856	12.9351466289672	13.2868609382754	13.2219344620487	11.8319801333898	13.7011981474542	13.6244527865167	13.7206717868256	16.5747413368804	1855.99	11905.4	0.0721649484536082	1	0.0833333333333333	1	1	0.0743801652892562	0.25	0.0833333333333333	1	1	0.112676056338028	0.0327868852459016	0.253521126760563	0.113636363636364	0	0.0476190476190476	0.0857142857142857	1	1	0.253521126760563	1	0.689617486338798
EMC-BAC-1	1178	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	1	1	0.272727272727273	1	0	1	1	0	0.904761904761905	0	0	1	0.96969696969697	1	1	1	1	0.897814207650273
EMC-BAC-2	1179	LUNG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111111111111111	1	1	1	0.992481203007519	0.111111111111111	0.17741935483871	0	0	1	0.156862745098039	0	1	0.0869565217391304	0	1	0	0.992481203007519	0.17741935483871	1	1	0.663387978142076
EoL-1-cell	669	HAEMATOPOIETIC_AND_LYMPHOID	10.5667200364872	14.0145435965819	11.7746223589856	12.4746185589133	10.2342186782385	13.46696862674	11.9588426752432	12.5425724440809	11.6453882394983	12.802475975557	12.7855546384104	12.5153795323141	14.7319023559287	642.061	2593.86	0.21606648199446	1	0.268987341772152	1	1	0	0.21606648199446	0.0139416983523447	0.15962441314554	0.999784761084804	0.0963855421686747	0.210585585585586	0.0938202247191011	0	0	0	0	1	0.21606648199446	0.210585585585586	1	0.548633879781421
EPLC-272H	739	LUNG	11.9156179973619	14.5876017386806	13.3894969037164	13.2826685672759	11.4835135050194	14.7155330635266	13.7555135360379	13.8865539576827	13.1364144313252	13.9769220678511	14.3274824723825	13.6865005271832	15.9964734887332	2117.58	6500.63	0	1	1	1	0	0	1	0	1	1	0	0.133333333333333	1	0	0	0.125	0	0	1	1	1	0.702185792349727
ES1	1180	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0317460317460317	1	1	1	0.0540540540540541	0	0.208333333333333	1	1	1	0	0	0.340909090909091	0.0508474576271186	0	1	0.0246913580246914	0.0540540540540541	1	1	1	0.832786885245902
ES3	1181	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0273972602739726	1	0.0298507462686567	1	0.830508474576271	0	0.551020408163265	0.0689655172413793	0.0208333333333333	1	0.151515151515152	0.021978021978022	0.2	0.0229885057471264	0.0273972602739726	0.887323943661972	0	0.830508474576271	0.551020408163265	0.887323943661972	1	0.126229508196721
ES4	1182	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.224299065420561	1	0.0666666666666667	1	0.105263157894737	0.142857142857143	0.25	1	0	1	0.162790697674419	1	0.291139240506329	0.133333333333333	0	0.224299065420561	0	0.142857142857143	1	1	1	0.947540983606557
ES5	1183	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0	0	0.340909090909091	0.153846153846154	0	1	0.2	0	0.24	0.0645161290322581	0	0.0588235294117647	0	0	0.340909090909091	0.24	1	NA
ES7	1185	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.032258064516129	1	0.0377358490566038	1	0	0.0338983050847458	0.378787878787879	0	0	1	0.296875	0.0434782608695652	0.357142857142857	0.0365853658536585	0.0333333333333333	0.0363636363636364	0	0.0338983050847458	0.378787878787879	0.357142857142857	1	0.633879781420765
ES8	1186	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0571428571428571	1	0	1	0.0555555555555556	0.0645161290322581	0.291139240506329	0.0645161290322581	0	1	0.215384615384615	1	1	0.0571428571428571	0	1	0	0.0645161290322581	0.291139240506329	1	1	0.985245901639344
ESO26	1187	ESOPHAGUS	9.33295402997991	13.4430730423887	11.6722927352302	12.3094763538411	9.91276960553228	12.9307188603052	13.890549291353	12.0188956211216	11.7907964691327	11.7140308149288	13.0584991481847	13.5283320088612	13.7818719432623	NA	NA	0	1	0.615384615384615	1	0	0	1	0	0	1	0.840909090909091	0	1	0.266666666666667	0	0.837209302325581	0	0	1	1	1	0.80327868852459
ESO51	1188	ESOPHAGUS	9.66959375118833	14.237209960755	12.348064184729	12.6475708515507	10.3644630004271	12.598587594238	14.4356702609366	12.0228185847993	11.4098682195094	11.9207994410992	13.6954458105374	13.7002229507993	14.1863464142664	NA	NA	0.137931034482759	1	0	1	0	0	0.290322580645161	0	0	1	1	0	1	0.137931034482759	0.1	0.971830985915493	1	0	0.290322580645161	1	1	NA
ETK-1	1189	BILIARY_TRACT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0909090909090909	1	1	1	1	0.214285714285714	0.258064516129032	0	0.162162162162162	1	0.0909090909090909	1	1	0.0952380952380952	0	0.0714285714285714	0	1	0.258064516129032	1	1	0.12568306010929
EVSA-T	1190	BREAST	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	0	0.166666666666667	0	0	1	0.333333333333333	0.529411764705882	0.25	0.115384615384615	0	0.0714285714285714	0	0	0.166666666666667	0.529411764705882	1	0.230601092896175
EW-1	1191	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0952380952380952	1	1	1	0	0	0.34375	0.0952380952380952	1	1	0.142857142857143	0.378378378378378	1	0	0	1	0	0	1	1	1	0.804918032786885
EW-11	1192	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	1	0	0.307692307692308	0.181818181818182	0	0	1	0	1	0.454545454545455	0	0	0.973684210526316	0	0.307692307692308	0.181818181818182	1	1	NA
EW-12	1193	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	1	0	0.296296296296296	0	0	1	0.142857142857143	0	0	0	0	0.117647058823529	0.153846153846154	1	0.296296296296296	0.153846153846154	1	NA
EW-13	1194	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0487804878048781	1	1	1	0	0	0.315789473684211	0.0487804878048781	1	1	0	0	0.323529411764706	0	0	0.0512820512820513	0	0	1	0.323529411764706	1	0.0573770491803279
EW-16	1195	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0240963855421687	1	0.03125	1	0	1	0.253333333333333	0.0298507462686567	0.0434782608695652	1	0.235294117647059	0	0.293103448275862	0.0246913580246914	0.037037037037037	1	0.0188679245283019	1	0.253333333333333	1	1	0.72896174863388
EW-18	1196	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.038961038961039	1	0.15	1	0.0714285714285714	0.0198675496688742	0.276243093922652	0.0285714285714286	0.0689655172413793	1	0.21551724137931	0	1	0.0235294117647059	0.038961038961039	1	0	0.0714285714285714	0.276243093922652	1	1	0.503825136612022
EW-22	1197	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0769230769230769	1	1	1	0.181818181818182	0.04	0.320512820512821	0.0769230769230769	0.0224719101123595	1	1	0.166666666666667	0.35632183908046	0.0188679245283019	0.0202020202020202	1	0.0132450331125828	0.181818181818182	0.320512820512821	1	1	0.150819672131148
EW-24	1198	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0317460317460317	1	0	1	0	0	0.379310344827586	0	0	1	1	0	0.485714285714286	0	0	0	0	0	0.379310344827586	1	1	0.222950819672131
EW-3	1199	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0.0714285714285714	1	0.244897959183673	0	0	1	0	0	0.310344827586207	0.181818181818182	0	1	0.0625	1	0.244897959183673	1	1	0.987978142076503
EW-7	1200	BONE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0588235294117647	1	0	1	1	0	0.209302325581395	0	0	1	0.0961538461538462	0	0.422222222222222	0.0526315789473684	0	0	0.125	1	0.209302325581395	0.422222222222222	1	0.620765027322404
Farage	1202	HAEMATOPOIETIC_AND_LYMPHOID	9.32788942073317	12.9918583884228	10.5161924778794	10.2733293865617	9.4129931728179	12.4204602956386	11.5731264358609	11.1080670081169	10.1945106397206	11.375419609612	13.1901487582796	12.6304036512204	13.5328429109613	NA	NA	0	1	0	1	0	1	0.310344827586207	0	0	1	0.0909090909090909	0	1	1	0	1	0	1	0.310344827586207	1	1	0.126229508196721
FLO-1	1203	ESOPHAGUS	9.89237584596148	14.1248482934726	11.4404020324458	11.5770983299312	10.3330435091508	13.151666683678	12.9282592738682	12.1532986828549	11.1097000877335	12.3336585282641	13.7324854450719	13.9921417316259	14.83629696538	NA	NA	0.0465116279069767	1	1	1	1	0.3125	0.194444444444444	0.05	0.0408163265306122	1	0.198019801980198	0	1	0.0769230769230769	0.0476190476190476	0.0638297872340425	0.0909090909090909	1	0.194444444444444	1	1	0.381967213114754
FTC-133	740	THYROID	10.6230584254057	14.2298702722872	11.5476657483534	11.8112141175132	10.4284648637563	13.2954819736954	12.0797181028816	12.8431555448243	10.9423678825391	13.178260242171	13.2468444925432	13.0589218664159	15.0191128781119	673.442	1728.21	0.547619047619048	1	0	1	0.0952380952380952	0	0.275862068965517	0	0	1	0.133333333333333	0	0	0.547619047619048	0	0.117647058823529	1	0.0952380952380952	0.275862068965517	1	1	NA
G-MEL	1207	SKIN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.181818181818182	1	1	1	0	0	0.244444444444444	0	0	1	0.260869565217391	1	0.388888888888889	0	0	0.181818181818182	0	0	0.244444444444444	1	1	0.424590163934426
GA-10	742	HAEMATOPOIETIC_AND_LYMPHOID	11.7407926722777	14.1690637610591	12.0798514111162	12.3316447626131	11.2149261879424	13.1172210091464	12.2747858011505	12.7773991664998	11.7909593336988	13.698270577692	13.8553551717525	12.9098180976716	15.4193018638776	626.713	2195.16	0.285714285714286	1	1	1	0.2	0.285714285714286	0.251497005988024	0.142857142857143	0.1	1	0.230769230769231	0.142857142857143	0.318965517241379	0.105263157894737	0.0769230769230769	0.166666666666667	0.166666666666667	0.285714285714286	0.251497005988024	0.318965517241379	1	0.0404371584699454
