LabCellLineID	GDSC_Cell.line.name	mut_high	mut_high_mod	mut_trns	mut_rnrs	mut_atp6s	mut_atp8s	mut_cox1s	mut_cox2s	mut_cox3s	mut_cytbs	mut_nd1s	mut_nd2s	mut_nd3s	mut_nd4s	mut_nd4Ls	mut_nd5s	mut_nd6s	mut_atp6_atp8s	mut_cox1_2_3s	mut_ndxs	mut_chrs
830	TE-10	0	1	0.142857143	0.586206897	0	0	0.304347826	0.066666667	1	0	0.142857143	0.307692308	0.267605634	0	0	0.071428571	0.1	0	1	0.307692308	0.086956522
831	TE-4	0	0.421052632	0	0	0	0	0.142857143	0	0	0	0	0	0	0	0	0.421052632	0	0	0.142857143	0.421052632	0
833	TE-8	0.024691358	0.534693878	0.033898305	0.565789474	0.090909091	0.018348624	0.187793427	0.121212121	0.534693878	0	0.131147541	0.052631579	0.281609195	0.020408163	0	0.020134228	0	0.090909091	0.534693878	0.281609195	0.03125
834	TGBC11TKB	0	1	0.131147541	0.689655172	0	0.023255814	0.367816092	0.083333333	0.022727273	0	0.177419355	1	0.030769231	0.033707865	0.028169014	0.032786885	0.017094017	0.023255814	0.367816092	1	1
835	U251	0.033962264	0.510462287	0.153846154	0.200872304	0.092337917	0	0.212121212	0.019130435	0.510462287	0.08	0.222222222	0.219808862	0.142857143	0.153846154	0.111111111	0.007637232	0	0.092337917	0.510462287	0.222222222	0.176470588
836	U-266	0	0.470588235	0	0	0	0	0.176470588	0	0	0	0.235294118	0	0.470588235	0.181818182	0	0	0	0	0.176470588	0.470588235	0.181818182
837	U031	0	1	0.083333333	0	0	0	0.276595745	0	0	1	0.19047619	0.071428571	0.375	0.117647059	0	1	0	0	0.276595745	1	0.105263158
838	VCaP	0	0.375	0.142857143	0.647058824	0	0	0.275	0	0	0.121212121	0.12	0	0.375	0.133333333	0	0.117647059	0.069767442	0	0.275	0.375	0.181818182
839	WSU-DLCL2	0	0.36	0	0	0	0	0.36	0	0	0	0	0	0.125	0.1	0	0.066666667	0	0	0.36	0.125	0
840	YAPC	0	0.448275862	0.75	0.470588235	0	0.230769231	0.196428571	0	0	0.094339623	0.136363636	0.15	0.448275862	0.111111111	0.071428571	0.136363636	0.097560976	0.230769231	0.196428571	0.448275862	0.083333333
841	YH-13	0	0.333333333	0	1	0	0.176470588	0.164383562	0	0.074074074	0	0.333333333	0	0.256410256	0.117647059	0	0.095238095	0.078947368	0.176470588	0.164383562	0.333333333	0.105263158
842	59M	0.026431718	0.956992673	0.173170732	0.17298974	0.015711645	0.012011173	0.956992673	0.008986341	0.140729327	0.441698495	0.110326087	0.17382088	0.117043661	0.010371651	0	0.007161614	0	0.015711645	0.956992673	0.17382088	0.00709607
886	NCI-H508	0.025370454	0.214285714	0.092363636	0.586873455	0.014907573	0	0.140377856	0.005748628	0.133333333	0	0.077687444	0.131411615	0.099463053	0.214285714	0	0.025370454	0	0.014907573	0.140377856	0.214285714	0.00872093
889	PANC-1	0.009029345	0.448854962	0.122961104	0.825690067	0.073193916	0	0.448854962	0.010785824	0.146412884	0	0.123845736	0.208333333	0.116911365	0	0.004548408	0.005726872	0.018983051	0.073193916	0.448854962	0.208333333	0.027419355
909	23132-87	0.008252771	0.241758242	0.260273973	0.247960445	0.120805369	0	0.241758242	0	0.144927536	0	0.111888112	0.209342561	0.156831808	0.009813084	0	0.008252771	0	0.120805369	0.241758242	0.209342561	0
912	A3-KAW	0.123585124	0.25	0.274336283	0.999641705	0.006603081	0	0.25	0.058823529	0.115712546	0.031531532	0.151616499	0.140859482	0.16283373	0.123585124	0	0.235577932	0.032967033	0.006603081	0.25	0.235577932	1
913	A427	0	0.3	0.133333333	0.387096774	0.055555556	0	0.264957265	0	0.125	0.069767442	0.219512195	0	0.3	0	0.066666667	0.176470588	0.08	0.055555556	0.264957265	0.3	0.060606061
914	A498	0.074074074	0.461538462	0.421052632	0.6	0.461538462	0	0.298642534	0.056338028	0.107142857	0.040935673	0.202797203	0.074074074	0.291666667	0.047619048	0.026548673	0.025380711	0.037313433	0.461538462	0.298642534	0.291666667	0.018181818
915	A4-Fuk	0.135135135	0.838709677	0	1	0	0	0	0.02020202	0.826086957	0.129032258	0.368421053	0.838709677	0.135135135	0.365853659	0	0.124378109	0	0	0.826086957	0.838709677	0.141025641
933	HCC-33	0	0.182176656	0.172661871	0.168224299	0.114457831	0.00789177	0.182176656	0	0.156716418	0.031392405	0.122994652	0.181395349	0.16871832	0	0	0	0	0.114457831	0.182176656	0.181395349	0
938	HDLM-2	0.153846154	0.313432836	0	0.466666667	0	0.181818182	0.313432836	0	0.052631579	0.071428571	0.157894737	0	0.142857143	0	0	0.125	0	0.181818182	0.313432836	0.157894737	0.115384615
940	HeLa	0.064516129	0.368421053	0	0.461538462	0	0.166666667	0.31884058	0.058823529	0.206896552	0.368421053	0.166666667	0	0	0.115384615	0	0.066666667	0.068965517	0.166666667	0.31884058	0.166666667	0.166666667
973	HT-115	0.074074074	0.241226122	0.13118527	0.282284768	0.010380623	0	0.241226122	0.011428571	0.034077556	0.080412371	0.205378973	0.101485149	0.063583815	0.088235294	0	0.068965517	0	0.010380623	0.241226122	0.205378973	0.111111111
974	HT55	0	0.411764706	0	0	0	0.1	0.181818182	0	0	0	0.136363636	0.125	0.411764706	0.166666667	0	0.095238095	0	0.1	0.181818182	0.411764706	0
976	HuTu-80	0.00625	0.167952792	0.188135593	0.174230963	0.046846847	0	0.167952792	0.006479482	0.149321267	0	0.046411689	0.148636763	0.066527446	0	0	0	0	0.046846847	0.167952792	0.148636763	0
983	KE-37	0	0.176470588	0	0	0	0	0	0	0	0	0	0	0	0.176470588	0	0	0	0	0	0.176470588	0.142857143
987	KP-N-RT-BM-1	0	0.391304348	0	0.117647059	0	0	0.391304348	0	0	0.1	0.222222222	0	0.25	0	0	0.181818182	0.095238095	0	0.391304348	0.25	0.214285714
1003	MONO-MAC-6	0.153846154	0.166666667	0	0.541666667	0	0	0.153846154	0.166666667	0	0	0	0	0	0.074074074	0	0.090909091	0	0	0.166666667	0.090909091	0
1005	NB1	0	0.333333333	0	1	0	0	0.25	0	0	0.108108108	0.2	0.136363636	0.333333333	0	0	0.040816327	0.060606061	0	0.25	0.333333333	0.105263158
1007	NCI-H1836	0.08	0.275	0.182957393	0.255784708	0.081818182	0	0.275	0.003725386	0.243589744	0	0.0811044	0.259365994	0.190891473	0.020547945	0	0	0	0.081818182	0.275	0.259365994	0
1010	NCI-H2291	0.055555556	0.341463415	0.980769231	0.666666667	0.181818182	0.055555556	0.214723926	0	0	0.120879121	0.151162791	0.341463415	0.313953488	0.043478261	0	0.071428571	0	0.181818182	0.214723926	0.341463415	0.074074074
1013	NCI-H3122	0	0.615384615	0	0.166666667	0	0.428571429	0.181818182	0	0	0	0	0	0.615384615	0.15	0	0.133333333	0	0.428571429	0.181818182	0.615384615	0
1018	OAW-42	0.045270431	0.491169695	0.124176858	0.820434783	0.058634538	0.125	0.207407407	0.016241299	0.491169695	0.166666667	0.2	0.193345324	0.122012229	0.1	0	0.133333333	0	0.125	0.491169695	0.2	0.083333333
1023	OVKATE	0.036363636	0.27972028	0	1	0.086956522	0.153846154	0.236363636	0.047619048	0.166666667	0.043478261	0.206185567	0.04	0.27972028	0.052631579	0.052631579	0.048780488	0.038461538	0.153846154	0.236363636	0.27972028	0.039215686
1035	REC-1	0.014084507	1	0.338983051	0.200895077	0.684077506	0	0.176136364	0.017977528	0.140540541	1	0.260984183	0.153129161	0.122120455	0	0	0	0	0.684077506	0.176136364	0.260984183	0
1036	RH-18	0.142857143	0.461538462	0	0	0	0	0.461538462	0	0	0.117647059	0.142857143	0	0	0	0	0	0	0	0.461538462	0.142857143	0
1038	RH-41	0	0.25	0	0.692307692	0	0	0	0	0.2	0.064516129	0.217391304	0	0	0.25	0	0	0	0	0.2	0.25	0.130434783
1041	RPMI-8226	0.715027129	0.715027129	0.164259928	0.145022739	0	0	0.193442623	0.004867872	0.139465875	0.0193978	0.127020785	0.15942029	0.07912607	0	0	0.715027129	0	0	0.193442623	0.715027129	0
1042	RS4-11	0	0.541666667	0	0	0	0	0.541666667	0	0	0.090909091	0	0	0	0	0	0	0	0	0.541666667	0	0
1049	SiHa	0.058823529	1	0	1	0	0	0.309734513	1	0.868421053	0.049180328	0.24137931	0.148148148	0.243902439	0.045454545	0	0.058823529	0	0	1	0.243902439	1
1055	SK-UT-1	0	0.461538462	0.10851419	0.766440501	0.461538462	0.294117647	0.198830409	0.105263158	0.171503958	0.076923077	0.191055959	0.189710611	0.12233752	0.068181818	0	0.08	0.058823529	0.461538462	0.198830409	0.191055959	0.090909091
1080	TE-441-T	0	0.266666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266666667	0	0	0	0.266666667	0
1091	UACC-893	0.131410256	0.232371209	0.091931217	0.267888006	0.117647059	0.186046512	0.232371209	0.0625	0.12145749	0.028571429	0.086150041	0.086770982	0.08659397	0.0625	0	0.03125	0	0.186046512	0.232371209	0.086770982	0.030449313
1097	201T	0.223529412	0.291970803	0.157894737	0.520547945	0.111111111	0	0.216216216	0.024096386	0.083333333	0.021367521	0.132947977	0.230769231	0.25	0.223529412	0	0.291970803	0.022556391	0.111111111	0.216216216	0.291970803	0.048387097
1098	451Lu	0	0.421052632	0	0	0	0	0.421052632	0	0	0	0.153846154	0	0.307692308	0	0	0.105263158	0	0	0.421052632	0.307692308	0
1099	A388	0.057142857	0.240963855	0	0.534883721	0	0	0.216981132	0.142857143	0	0.024193548	0.191919192	0.028037383	0.240963855	0.042553191	0.022222222	0	0	0	0.216981132	0.240963855	0.992063492
1100	A431	0	0.302631579	0.068965517	0.542857143	0	0	0.224489796	0	0	0.014814815	0.08988764	0.022988506	0.302631579	0.024691358	0	0.014814815	0	0	0.224489796	0.302631579	0
1102	ALL-PO	0.105263158	0.307692308	0.153846154	0.461538462	0	0	0.307692308	0	0	0.105263158	0.148148148	0	0.153846154	0.111111111	0.068965517	0.066666667	0	0	0.307692308	0.153846154	0
1103	ARH-77	0.105263158	0.301369863	0	0.48	0	0	0.301369863	0	0	0.1	0.236842105	0	0.256410256	0.131578947	0.105263158	0.105263158	0.105263158	0	0.301369863	0.256410256	0.086956522
1104	ASH-3	0.214285714	0.461538462	0.083333333	0.555555556	0	0	0.173913043	0.214285714	0.069767442	0.046511628	0.09929078	0.461538462	0.230769231	0.052631579	0	0.065217391	0.032258065	0	0.214285714	0.461538462	1
1105	ATN-1	0	0.325581395	0.153846154	0.470588235	0	0	0.325581395	0	0.1	0.076923077	0.181818182	0	0.230769231	0.105263158	0	0.235294118	0	0	0.325581395	0.235294118	0.142857143
1106	BALL-1	0.189189189	1	0	0.125	0	0	0.27027027	0	0	0.133333333	0	0	0	0.189189189	0	0	1	0	0.27027027	1	0
1107	BB30-HNC	0.125	0.4	0.017094017	0.727272727	0	0	0.331491713	0.031746032	0.042553191	0.015037594	0	0.125	0.4	0.009090909	0.015625	0.018691589	0.018518519	0	0.331491713	0.4	0.010452962
1108	BB49-HNC	0	1	0	0.76	0	0.117647059	0.135135135	0	1	0	0.113636364	0.058823529	0.368421053	0	0	0	0	0.117647059	1	0.368421053	0.052631579
1109	BB65-RCC	0	0.25	0	0.5	0	0.25	0.24	0	0	0.090909091	0.1875	0	0	0	0	0.090909091	0	0.25	0.24	0.1875	0
1110	BC-1	0	0.470588235	0.096385542	0.727272727	0	0.181818182	0.244186047	0.470588235	0	0	0.181818182	0	0.25	0	0	0.060606061	0.081081081	0.181818182	0.470588235	0.25	0.157142857
1111	BC-3	0.027777778	0.699481865	0.602272727	0.587301587	0.05	0.129032258	0.262135922	0.125	0.051948052	0.034090909	0.242718447	0.025316456	0.171428571	0.699481865	0	0.041666667	0.076923077	0.129032258	0.262135922	0.699481865	0.036585366
1112	BE-13	0.125	0.947368421	0.166666667	0.583333333	0	0	0.384615385	0.947368421	0.125	0.117647059	0.153846154	0	0	0	0	0.095238095	0	0	0.947368421	0.153846154	0.636363636
1113	BE2-M17	0	0.733333333	0	0	0	0	0.578947368	0	0	0	0	0	0	0	0	0.181818182	0.733333333	0	0.578947368	0.733333333	0
1114	Becker	0	0.333333333	0.1875	0.939393939	0	0	0.333333333	0	0	0.114285714	0.25	0	0.222222222	0.181818182	0	0.0625	0.1	0	0.333333333	0.25	0.105263158
1115	BICR10	0	1	0	0	0	0	0.307692308	0	0	0	0.117647059	1	0	0	0	0	0	0	0.307692308	1	0
1116	BICR78	0.133333333	0.338095238	0.133333333	0.6	0.111111111	0.139534884	0.338095238	0.047619048	0.125	0.105263158	0.143884892	0.133333333	0.258064516	0.083333333	0.05	0.037037037	0.020408163	0.139534884	0.338095238	0.258064516	0.969387755
1118	BONNA-12	0.166666667	1	0.982142857	0.769230769	0	0	1	0.166666667	0.095238095	0.064516129	0.185185185	0	0.238095238	0	0	0.086956522	0	0	1	0.238095238	0.08
1119	BPH-1	0	1	0	0.833333333	0	0	0.47826087	0	0	0.074074074	0.083333333	0	0.125	0	0	1	0	0	0.47826087	1	0.176470588
1121	C-33-A	0	0.275	0.769230769	1	0	0	0.211538462	0	0.033898305	0.033898305	0.202702703	0.048780488	0.275	0.048780488	0	0.037037037	0.027777778	0	0.211538462	0.275	0
1122	C-4-I	0	0.217391304	0	0	0	0	0.217391304	0	0	0.142857143	0.142857143	0	0	0	0	0	0	0	0.217391304	0.142857143	0.25
1123	Ca9-22	0	0.4	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0.181818182	0	0	0.4	0.181818182	0
1124	CAL-39	0	1	0	0.142857143	0	0	0	0	0	0.214285714	0.2	1	0	0.095238095	0	0	0	0	0	1	0
1125	CAL-72	0	0.3125	0.097826087	0.608695652	0.1	0	0.233766234	0	0	0	0.138888889	0	0.3125	0.095238095	0.095238095	0	0	0.1	0.233766234	0.3125	0.1
1126	CaR-1	0	0.257142857	0	0.428571429	0	0	0.257142857	0	0.153846154	0	0	0	0	0	0	0.125	0	0	0.257142857	0.125	0.083333333
1127	Ca-Ski	0.105263158	0.311111111	0.054545455	0.661290323	0.133333333	0.040816327	0.27607362	0.105263158	0.117647059	0.051282051	0.195876289	0.057142857	0.311111111	0.069767442	0	0.052631579	0.052631579	0.133333333	0.27607362	0.311111111	0.085106383
1128	CCRF-CEM	0	0.52	0	0.615384615	0	0	0.291666667	0.142857143	0	0.52	0.15625	0	0	0.142857143	0	0.117647059	0	0	0.291666667	0.15625	0.095238095
1129	CESS	0.060606061	0.266666667	0.206896552	0.466666667	0	0.153846154	0.225352113	0	0.142857143	0.142857143	0.266666667	0.153846154	0.25	0	0	0.095238095	0	0.153846154	0.225352113	0.266666667	0.125
1130	CGTH-W-1	0	0.785714286	0	0.48	0	0.048780488	0.128205128	0.105263158	0.060240964	0.028571429	0.203703704	0.785714286	0	0.174603175	0	0.090909091	0	0.048780488	0.128205128	0.785714286	0.236363636
1132	CHSA0011	0	0.333333333	0.0625	0.181818182	0	0	0.216216216	0	0.105263158	0	0.148148148	0	0.333333333	0	0	0	0	0	0.216216216	0.333333333	0.057142857
1133	CHSA0108	0	1	0	0	0	0	1	0	0	0.12	0.15	0	0.230769231	0.111111111	0	0	0	0	1	0.230769231	0.159090909
1134	CHSA8926	0	0.25	0	1	0	0	0.25	0	0	0	0.235294118	0	0	0	0	0.125	0	0	0.25	0.235294118	0
1139	COLO-824	0.224489796	0.375	0.101449275	0.714285714	0.357142857	0.173913043	0.214285714	0	0.088888889	0	0.253164557	0	0.375	0.076923077	0	0.109090909	0.068965517	0.357142857	0.214285714	0.375	0.05
1141	NCI-H1694	0.163265306	0.636363636	0.261437908	0.209333693	0.636363636	0	0.238095238	0	0.235334714	0.086956522	0.272727273	0.21686747	0.173063742	0.181818182	0	0.211538462	0	0.636363636	0.238095238	0.272727273	0.272727273
1146	CP50-MEL-B	0.142857143	0.355555556	0.052631579	0.931818182	0.214285714	0	0.224770642	0.054054054	0.142857143	0.026666667	0.166666667	0.181818182	0.355555556	0.018181818	0	0.01875	0.03030303	0.214285714	0.224770642	0.355555556	0.034482759
1147	CP66-MEL	0.037037037	0.255555556	0.076142132	0.551724138	0.071428571	0.071428571	0.255555556	0	0.066666667	0.032786885	0.112676056	0	0.221556886	0.045454545	0.029850746	0.113564669	0	0.071428571	0.255555556	0.221556886	1
1148	CP67-MEL	0	0.297297297	0.142857143	0.818181818	0	0	0.276923077	0	0.125	0.086956522	0.12195122	0	0.297297297	0	0	0.133333333	0	0	0.276923077	0.297297297	0
1149	CPC-N	0.090909091	0.260869565	0	0.6	0	0.260869565	0.220930233	0.125	0.071428571	0.090909091	0.194029851	0.1	0.14	0.066666667	0	0.032786885	0	0.260869565	0.220930233	0.194029851	0.068965517
1150	CRO-AP2	0	1	0.054054054	0.636363636	0.096774194	0.111111111	0.276119403	0.0625	0.03125	0.048387097	0.253164557	1	0.223404255	0.068181818	0	0.055555556	0	0.111111111	0.276119403	1	0.081081081
1151	CS1	0	0.214285714	0	0	0	0	0.155555556	0	0	0	0	0	0.214285714	0	0	0.039215686	0	0	0.155555556	0.214285714	0.125
1152	CTB-1	0	0.28	0	0	0	0	0.28	0	0	0	0.25	0	0	0	0	0	0	0	0.28	0.25	0.166666667
1153	CTV-1	0	0.363636364	0	0.166666667	0	0.333333333	0.363636364	0	0	0	0	0	0	0	0	0	0	0.333333333	0.363636364	0	0
1155	D-245MG	0	0.227272727	0	0.181818182	0	0	0.227272727	0	0	0.125	0	0	0	0	0	0.181818182	0	0	0.227272727	0.181818182	0
1156	D-247MG	0	0.208333333	0	0.571428571	0	0	0.208333333	0	0	0	0	0	0	0	0	0	0.090909091	0	0.208333333	0.090909091	0.117647059
1157	D-263MG	0.057142857	0.980978261	0.045454545	0.52688172	0.181818182	0	0.980978261	0	0	0.166189112	0.183098592	0	0.212264151	0.057142857	0	0.028571429	0	0.181818182	0.980978261	0.212264151	0
1158	D-336MG	0	0.272727273	0.117647059	0.347826087	0	0	0.272727273	0	0	0.107142857	0.0625	0	0.222222222	0.095238095	0	0	0	0	0.272727273	0.222222222	0
1160	D-392MG	0.125	0.31147541	0	1	0	0.142857143	0.205479452	0	0.133333333	0.115384615	0.147058824	0.157894737	0.31147541	0.125	0	0.074074074	0	0.142857143	0.205479452	0.31147541	0.086956522
1161	D-423MG	0.045454545	0.310344828	0	1	0	0.294117647	0.169014085	0	0.145833333	0.074074074	0.310344828	0	0.277777778	0	0.045454545	0.044444444	0.090909091	0.294117647	0.169014085	0.310344828	0.076923077
1164	D-502MG	0	0.264367816	0	0.540540541	0	0	0.264367816	0	0	0.057142857	0.153846154	0	0.192307692	0	0	0.076923077	0.153846154	0	0.264367816	0.192307692	0
1167	D-566MG	0	1	0.1	0.588235294	0	0	0.288461538	0	0	1	0.2	0	0.233333333	0.08	1	0.173913043	0	0	0.288461538	0.233333333	0.206349206
1169	DG-75	0	0.363636364	0	0	0	0	0.227272727	0	0	0	0.363636364	0	0	0	0	0.142857143	0	0	0.227272727	0.363636364	0
1171	DJM-1	0.060606061	0.373333333	0	0.56097561	0	0.058823529	0.171270718	0.125	0.042553191	0.060606061	0.173913043	0.090909091	0.194915254	0.373333333	0	0.025316456	0	0.058823529	0.171270718	0.373333333	0.035087719
1173	DOK	0	0.291666667	0.142857143	0.529411765	0	0	0.254545455	0	0.1	0.1	0.291666667	0	0.083333333	0	0	0.090909091	0.117647059	0	0.254545455	0.291666667	0
1174	DoTc2-4510	0.153846154	1	0	0.65	0	0	0.296296296	0.166666667	0	0.153846154	0.169491525	0.086956522	0.355932203	1	0	0.095238095	0	0	0.296296296	1	0.130434783
1175	DSH1	0.133333333	1	0	0	0	0	0	0	1	0.181818182	0	0	0	0.166666667	0	0	0	0	1	0.166666667	1
1176	EB-3	0	0.235294118	0	0.090909091	0	0	0.227272727	0	0	0	0	0	0.235294118	0	0.083333333	0	0	0	0.227272727	0.235294118	0.08
1177	EGI-1	0	0.466666667	0	0.857142857	0.08	0	0.295454545	0.095238095	0	0.111111111	0.266666667	0	0.285714286	0.125	0	0	0.466666667	0.08	0.295454545	0.466666667	0.214285714
1178	EMC-BAC-1	0	0.305555556	0	0	0	0	0.272727273	0	0	0	0.117647059	0	0.305555556	0	0	0	0	0	0.272727273	0.305555556	0.125
1179	EMC-BAC-2	0.111111111	1	0.06	0.509090909	0	0.111111111	0.177419355	0	0	1	0.156862745	0	0.243243243	0.086956522	0	0.04	0	0.111111111	0.177419355	0.243243243	0.25
1180	ES1	0.031746032	0.340909091	0.029850746	1	0.054054054	0	0.208333333	0	0.038461538	0.034482759	0	0	0.340909091	0.050847458	0	0.025974026	0.024691358	0.054054054	0.208333333	0.340909091	0.047619048
1181	ES3	0.02739726	0.234042553	0.029850746	0.461538462	0	0	0.234042553	0.068965517	0.020833333	0.02	0.030927835	0.021978022	0.2	0.022988506	0.02739726	0.02173913	0	0	0.234042553	0.2	0
1182	ES4	0.224299065	0.291139241	0.066666667	0.621621622	0.105263158	0.088235294	0.25	0	0	0.166666667	0.162790698	0.157894737	0.291139241	0.133333333	0	0.224299065	0	0.105263158	0.25	0.291139241	1
1183	ES5	0	0.340909091	0.05	0.583333333	0	0	0.340909091	0.153846154	0	0.045454545	0.2	0	0.24	0.064516129	0	0.058823529	0	0	0.340909091	0.24	0.045454545
1185	ES7	0.032258065	0.378787879	0.037735849	0.633333333	0	0.033898305	0.378787879	0	0	0	0.296875	0.043478261	0.357142857	0.036585366	0.033333333	0.036363636	0	0.033898305	0.378787879	0.357142857	0.071428571
1186	ES8	0.057142857	0.575757576	0	0.666666667	0.055555556	0.064516129	0.291139241	0.064516129	0	0.025	0.215384615	0.021428571	0.350877193	0.057142857	0	0.575757576	0	0.064516129	0.291139241	0.575757576	0
1187	ESO26	0	0.288888889	0.615384615	0	0	0	0.20754717	0	0	0	0.133333333	0	0.288888889	0	0	0.117647059	0	0	0.20754717	0.288888889	0.958333333
1188	ESO51	0.137931034	0.971830986	0	0.65	0	0	0.290322581	0	0	0.086956522	0.142857143	0	0.352941176	0.137931034	0.1	0.971830986	0.131578947	0	0.290322581	0.971830986	0
1189	ETK-1	0.090909091	0.258064516	0.153846154	0.8	0	0.214285714	0.258064516	0	0.162162162	0.133333333	0.090909091	0	0.153846154	0.095238095	0	0.071428571	0	0.214285714	0.258064516	0.153846154	0.166666667
1190	EVSA-T	0	0.529411765	0	0.714285714	0	0	0.166666667	0	0	0.318181818	0.333333333	0.529411765	0.25	0.115384615	0	0.071428571	0	0	0.166666667	0.529411765	0
1191	EW-1	0.095238095	0.378378378	0	0.538461538	0	0	0.34375	0.095238095	0	0.074074074	0.142857143	0.378378378	0.375	0	0	0.142857143	0	0	0.34375	0.378378378	0
1192	EW-11	0	0.454545455	0	0	0	0.307692308	0.181818182	0	0	0	0	0	0.454545455	0	0	0.181818182	0	0.307692308	0.181818182	0.454545455	0
1193	EW-12	0	0.296296296	0	0	0	0	0.296296296	0	0	0	0.142857143	0	0	0	0	0.117647059	0.153846154	0	0.296296296	0.153846154	0
1194	EW-13	0.048780488	0.323529412	0.074074074	0.62962963	0	0	0.315789474	0.048780488	0	0.042553191	0	0	0.323529412	0	0	0.051282051	0	0	0.315789474	0.323529412	0
1195	EW-16	0.024096386	0.293103448	0.03125	0.619047619	0	0	0.253333333	0.029850746	0.043478261	0	0.235294118	0	0.293103448	0.024691358	0.037037037	0.057142857	0.018867925	0	0.253333333	0.293103448	0.022727273
1196	EW-18	0.038961039	0.304347826	0.15	0.540540541	0.071428571	0.01986755	0.276243094	0.028571429	0.068965517	0	0.215517241	0	0.304347826	0.023529412	0.038961039	0.023622047	0	0.071428571	0.276243094	0.304347826	0
1197	EW-22	0.076923077	0.356321839	0.131868132	0.522727273	0.181818182	0.04	0.320512821	0.076923077	0.02247191	0.04	0.184210526	0.166666667	0.356321839	0.018867925	0.02020202	0.022727273	0.013245033	0.181818182	0.320512821	0.356321839	0
1198	EW-24	0.031746032	0.485714286	0	0.736842105	0	0	0.379310345	0	0	0.060606061	0.161290323	0	0.485714286	0	0	0	0	0	0.379310345	0.485714286	0.044117647
1199	EW-3	0	0.310344828	0	0.086956522	0.071428571	0	0.244897959	0	0	0.064516129	0	0	0.310344828	0.181818182	0	0.08	0.0625	0.071428571	0.244897959	0.310344828	0.042553191
1200	EW-7	0.058823529	0.972222222	0	0.6	0.058823529	0	0.209302326	0	0	0.972222222	0.096153846	0	0.422222222	0.052631579	0	0	0.125	0.058823529	0.209302326	0.422222222	0.032258065
